id_colab,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,promotion_last_5years,job,salary,left,salary_encoded
699,0.43,0.48,2,135,3,0,0,sales,medium,1,2
700,0.38,0.45,2,156,3,0,0,sales,medium,1,2
702,0.89,0.82,4,243,5,0,0,sales,medium,1,2
703,0.45,0.5,2,147,3,0,0,sales,low,1,1
704,0.44,0.53,2,159,3,0,0,sales,low,1,1
705,0.74,0.54,5,216,3,0,0,sales,low,1,1
707,0.79,0.93,4,226,5,0,0,sales,low,1,1
708,0.79,0.91,5,271,5,0,0,sales,low,1,1
711,0.64,0.9,6,252,2,0,0,sales,low,1,1
713,0.84,0.98,5,270,5,0,0,sales,low,1,1
715,0.4,0.51,2,144,3,0,0,accounting,low,1,1
716,0.36,0.45,2,127,3,0,0,accounting,low,1,1
717,0.43,0.47,2,131,3,0,0,accounting,low,1,1
718,0.11,0.78,6,243,4,0,0,hr,low,1,1
719,0.91,1.0,5,244,6,0,0,hr,low,1,1
721,0.42,0.49,2,139,3,0,0,hr,low,1,1
722,0.31,0.87,4,184,3,0,0,technical,low,1,1
723,0.44,0.47,2,130,3,0,0,technical,low,1,1
724,0.38,0.54,2,135,3,0,0,technical,medium,1,2
725,0.45,0.56,2,146,3,0,0,technical,medium,1,2
726,0.43,0.46,2,149,3,0,0,technical,medium,1,2
728,0.43,0.57,2,160,3,0,0,technical,medium,1,2
729,0.43,0.49,2,160,3,0,0,technical,medium,1,2
730,0.09,0.83,6,282,4,0,0,technical,medium,1,2
731,0.43,0.47,2,128,3,0,0,technical,medium,1,2
732,0.79,0.94,4,232,5,0,0,technical,medium,1,2
733,0.85,0.58,3,226,2,0,0,support,medium,1,2
734,0.38,0.45,2,129,3,0,0,support,medium,1,2
736,0.83,0.99,5,258,5,0,0,support,high,1,3
738,0.42,0.56,2,143,3,0,0,support,medium,1,2
740,0.11,0.85,7,275,4,0,0,support,medium,1,2
741,0.1,0.89,7,291,4,0,0,support,medium,1,2
742,0.5,0.54,5,153,4,0,0,support,low,1,1
743,0.44,0.49,2,154,3,0,0,support,low,1,1
744,0.11,0.9,6,301,4,0,0,technical,low,1,1
745,0.39,0.52,2,134,3,0,0,technical,low,1,1
746,0.11,0.78,6,245,4,0,0,technical,low,1,1
748,0.43,0.51,2,130,3,0,0,IT,low,1,1
749,0.4,0.5,2,127,3,0,0,IT,low,1,1
750,0.86,0.84,4,246,6,0,0,IT,low,1,1
751,0.38,0.49,2,145,3,0,0,IT,low,1,1
752,0.46,0.45,2,138,3,0,1,IT,low,1,1
753,0.37,0.57,2,129,3,0,0,product_mng,low,1,1
756,0.37,0.48,2,160,3,0,0,product_mng,low,1,1
759,0.39,0.54,2,127,3,0,0,sales,low,1,1
761,0.1,0.9,7,290,4,0,0,sales,low,1,1
764,0.39,0.46,2,159,3,0,0,sales,medium,1,2
767,0.75,0.81,5,227,5,0,0,technical,medium,1,2
770,0.42,0.46,2,141,3,0,0,marketing,medium,1,2
771,0.1,0.83,6,300,4,0,0,marketing,medium,1,2
772,0.1,0.86,6,309,4,0,0,sales,medium,1,2
773,0.31,0.77,4,149,3,0,0,sales,medium,1,2
775,0.38,0.5,2,152,3,0,0,sales,high,1,3
776,0.39,0.57,2,158,3,0,0,sales,low,1,1
777,0.1,0.97,6,254,5,0,0,sales,medium,1,2
778,0.11,0.93,6,294,4,0,0,sales,medium,1,2
779,0.1,0.92,7,269,4,0,0,sales,medium,1,2
780,0.11,0.9,7,247,4,0,0,sales,medium,1,2
781,0.44,0.65,3,271,4,0,0,sales,low,1,1
782,0.91,0.96,4,232,5,0,0,sales,low,1,1
783,0.72,1.0,4,245,5,0,0,sales,low,1,1
785,0.44,0.57,2,131,3,0,0,sales,low,1,1
786,0.85,0.99,5,248,5,0,0,sales,low,1,1
787,0.78,0.93,5,225,5,0,0,sales,low,1,1
788,0.39,0.46,2,156,3,0,0,sales,low,1,1
790,0.1,0.92,6,243,4,1,0,sales,low,1,1
791,0.23,0.99,4,204,4,1,0,accounting,low,1,1
792,0.11,0.87,6,301,4,0,0,accounting,low,1,1
793,0.9,0.83,5,259,5,0,0,accounting,low,1,1
794,0.91,0.89,4,247,5,0,0,hr,low,1,1
795,0.11,0.79,7,295,4,0,0,hr,low,1,1
796,0.43,0.54,2,150,3,0,0,hr,low,1,1
797,0.45,0.49,2,151,3,0,0,hr,low,1,1
798,0.11,0.91,5,291,4,0,0,technical,low,1,1
799,0.11,0.93,6,253,4,1,0,technical,low,1,1
800,0.43,0.5,2,161,3,0,0,technical,low,1,1
801,0.91,0.97,4,251,6,0,0,technical,low,1,1
802,0.43,0.55,2,153,3,0,0,technical,medium,1,2
803,0.85,0.82,5,264,6,0,0,technical,medium,1,2
804,0.1,0.77,6,310,4,0,0,technical,medium,1,2
805,0.81,0.95,5,266,5,0,0,technical,medium,1,2
808,0.86,1.0,5,227,5,0,0,technical,medium,1,2
809,0.71,1.0,4,300,5,0,0,support,medium,1,2
810,0.11,0.97,7,310,4,0,0,support,medium,1,2
811,0.84,0.93,5,236,5,0,0,support,medium,1,2
812,0.09,0.97,7,288,4,0,0,support,medium,1,2
814,0.15,0.55,6,139,4,0,0,support,high,1,3
815,0.1,0.92,7,253,4,1,0,support,low,1,1
817,0.84,0.97,5,251,5,0,0,support,medium,1,2
818,0.11,0.87,6,264,4,0,0,support,medium,1,2
819,0.89,0.79,3,149,2,0,0,support,medium,1,2
821,0.11,0.93,7,284,4,0,0,technical,low,1,1
822,0.74,0.93,5,244,5,0,0,technical,low,1,1
823,0.41,0.5,2,128,3,0,0,management,low,1,1
825,0.37,0.56,2,138,3,0,0,IT,low,1,1
826,0.11,0.86,6,308,4,0,0,IT,low,1,1
827,0.1,0.93,6,269,4,0,0,IT,low,1,1
828,0.7,0.74,6,136,3,0,0,IT,low,1,1
829,0.59,1.0,2,160,5,0,0,product_mng,low,1,1
830,0.38,0.53,2,138,3,0,0,product_mng,low,1,1
832,0.73,1.0,5,274,5,0,0,product_mng,low,1,1
835,0.89,1.0,4,260,5,0,0,RandD,low,1,1
837,0.43,0.56,2,133,3,0,0,RandD,low,1,1
838,0.09,0.93,6,308,4,0,0,RandD,low,1,1
839,0.81,0.9,5,238,6,0,0,marketing,low,1,1
841,0.36,0.56,2,138,3,0,0,accounting,medium,1,2
842,0.11,0.85,6,299,4,0,0,support,medium,1,2
843,0.1,0.85,6,254,4,0,0,technical,medium,1,2
844,0.66,0.47,7,156,2,0,0,management,medium,1,2
846,0.44,0.51,2,146,3,0,0,marketing,medium,1,2
848,0.79,0.94,5,227,6,0,0,sales,medium,1,2
851,0.37,0.47,2,151,3,0,0,sales,medium,1,2
852,0.37,0.57,2,128,3,0,0,sales,medium,1,2
853,0.82,0.89,5,217,5,0,0,sales,high,1,3
854,0.45,0.52,2,160,3,0,0,sales,low,1,1
855,0.79,0.9,5,263,5,0,0,sales,medium,1,2
856,0.42,0.56,2,156,3,0,0,sales,medium,1,2
857,0.1,0.85,6,273,4,0,0,sales,medium,1,2
858,0.11,0.78,6,303,4,0,0,sales,medium,1,2
859,0.74,1.0,4,253,5,0,0,sales,low,1,1
860,0.1,0.93,6,270,4,0,0,sales,low,1,1
863,0.41,0.47,2,154,3,0,0,sales,low,1,1
864,0.39,0.55,2,146,3,0,0,sales,low,1,1
867,0.41,0.46,2,128,3,0,0,accounting,low,1,1
869,0.74,0.88,4,248,6,0,0,accounting,low,1,1
870,0.38,0.57,2,152,3,1,0,hr,low,1,1
871,0.39,0.56,2,126,3,0,0,hr,low,1,1
873,0.1,0.9,5,263,4,0,0,hr,low,1,1
874,0.78,1.0,5,220,5,0,0,technical,low,1,1
875,0.14,0.73,7,282,5,0,0,technical,low,1,1
877,0.91,0.94,5,257,5,0,0,technical,low,1,1
878,0.49,0.63,6,265,3,0,0,technical,low,1,1
881,0.38,0.88,3,154,4,0,0,technical,medium,1,2
882,0.89,1.0,5,253,5,0,0,technical,medium,1,2
886,0.78,0.87,5,256,5,0,0,support,medium,1,2
887,0.41,0.51,2,127,3,0,0,support,medium,1,2
888,0.41,0.51,2,137,3,0,0,support,medium,1,2
889,0.11,0.83,6,295,4,0,0,support,medium,1,2
891,0.43,0.57,2,131,3,1,0,support,medium,1,2
893,0.74,0.99,4,276,5,0,0,support,low,1,1
894,0.85,0.85,5,267,5,0,0,support,medium,1,2
898,0.3,0.56,3,309,4,1,0,technical,low,1,1
900,0.84,0.83,5,238,5,0,0,IT,low,1,1
901,0.78,0.94,5,271,6,0,0,IT,low,1,1
902,0.43,0.53,2,145,3,0,0,IT,low,1,1
906,0.76,0.93,5,238,5,0,0,product_mng,low,1,1
907,0.1,0.78,7,286,4,0,0,product_mng,low,1,1
908,0.09,0.86,6,291,4,0,0,product_mng,low,1,1
909,0.92,1.0,5,259,5,0,0,IT,low,1,1
910,0.92,0.9,5,248,5,0,0,sales,low,1,1
911,0.79,0.98,4,271,5,0,0,sales,low,1,1
912,0.43,0.51,2,140,3,0,0,sales,low,1,1
914,0.44,0.49,2,127,3,1,0,sales,low,1,1
918,0.38,0.55,2,145,3,0,0,support,low,1,1
919,0.11,0.85,6,259,4,0,0,technical,medium,1,2
920,0.82,0.86,4,264,5,0,0,management,medium,1,2
924,0.44,0.5,2,156,3,0,0,sales,medium,1,2
925,0.42,0.56,2,147,3,0,0,sales,medium,1,2
928,0.46,0.86,2,212,4,0,0,sales,medium,1,2
930,0.83,0.82,4,243,5,0,0,sales,medium,1,2
931,0.32,0.58,5,271,5,0,0,sales,high,1,3
933,0.42,0.52,2,151,3,0,0,sales,medium,1,2
934,0.1,0.96,6,254,4,1,0,sales,medium,1,2
935,0.1,0.91,6,285,4,0,0,sales,medium,1,2
937,0.1,0.95,7,301,4,0,0,sales,low,1,1
938,0.11,0.8,6,286,4,0,0,sales,low,1,1
939,0.1,0.89,6,246,4,0,0,sales,low,1,1
940,0.39,0.47,2,135,3,0,0,sales,low,1,1
941,0.92,0.92,4,245,5,0,0,sales,low,1,1
944,0.81,1.0,5,235,5,0,0,accounting,low,1,1
945,0.11,0.85,7,272,4,0,0,accounting,low,1,1
947,0.37,0.46,2,131,3,0,0,hr,low,1,1
948,0.39,0.56,2,135,3,0,0,hr,low,1,1
949,0.61,0.86,4,196,4,0,0,hr,low,1,1
950,0.11,0.95,6,285,4,0,0,technical,low,1,1
952,0.36,0.52,2,157,3,0,0,technical,low,1,1
953,0.09,0.94,6,308,4,0,0,technical,low,1,1
955,0.4,0.46,2,131,3,0,0,technical,low,1,1
957,0.46,0.53,2,143,3,1,0,technical,low,1,1
959,0.41,0.5,2,153,3,0,0,technical,medium,1,2
961,0.39,0.51,2,132,3,0,0,support,medium,1,2
962,0.73,0.83,5,270,5,1,0,support,medium,1,2
965,0.38,0.5,2,150,3,1,0,support,medium,1,2
966,0.8,0.63,5,180,5,0,0,support,medium,1,2
967,0.09,0.85,5,281,4,0,0,support,medium,1,2
969,0.42,0.54,2,130,3,0,0,support,medium,1,2
970,0.41,0.48,2,130,3,0,0,support,high,1,3
971,0.38,0.46,2,147,3,0,0,support,low,1,1
972,0.72,1.0,5,264,5,0,0,technical,medium,1,2
973,0.11,0.74,6,290,5,0,0,technical,medium,1,2
975,0.1,0.81,6,304,4,0,0,management,medium,1,2
977,0.92,0.94,5,307,5,0,0,IT,low,1,1
979,0.39,0.56,2,156,3,0,0,IT,low,1,1
980,0.11,0.95,6,271,4,0,0,IT,low,1,1
981,0.45,0.45,2,140,3,0,0,product_mng,low,1,1
983,0.85,0.97,4,266,6,0,0,product_mng,low,1,1
984,0.43,0.52,2,139,3,0,0,product_mng,low,1,1
985,0.75,0.86,5,260,5,0,0,IT,low,1,1
986,0.11,0.55,2,137,3,1,0,RandD,low,1,1
987,0.36,0.5,2,158,3,0,0,RandD,low,1,1
988,0.1,0.79,6,249,4,0,0,RandD,low,1,1
989,0.74,0.89,5,259,5,0,0,RandD,low,1,1
990,0.4,0.46,2,144,3,0,0,RandD,low,1,1
991,0.09,0.77,6,244,4,0,0,marketing,low,1,1
993,0.45,0.57,2,151,3,0,0,accounting,low,1,1
994,0.84,0.88,4,269,5,0,0,support,low,1,1
996,0.38,0.46,2,144,3,0,0,management,low,1,1
997,0.38,0.54,2,157,3,0,0,marketing,medium,1,2
998,0.86,0.94,5,224,5,0,0,marketing,medium,1,2
1000,0.37,0.5,2,131,3,0,0,sales,medium,1,2
1002,0.11,0.85,6,267,4,0,0,sales,medium,1,2
1004,0.43,0.48,2,160,3,0,0,sales,medium,1,2
1005,0.09,0.8,6,247,4,0,0,sales,medium,1,2
1006,0.54,0.56,4,260,3,0,0,sales,medium,1,2
1008,0.36,0.52,2,137,3,1,0,sales,medium,1,2
1010,0.75,0.88,4,239,5,0,0,sales,low,1,1
1011,0.43,0.53,2,152,3,0,0,sales,medium,1,2
1017,0.4,0.55,2,155,3,0,0,sales,low,1,1
1018,0.92,0.87,4,229,6,0,0,sales,low,1,1
1019,0.36,0.47,2,136,3,0,0,accounting,low,1,1
1021,0.74,0.87,5,258,5,0,0,accounting,low,1,1
1022,0.8,0.95,3,146,5,0,0,hr,low,1,1
1023,0.36,0.48,2,145,3,0,0,hr,low,1,1
1024,0.42,0.57,2,159,3,0,0,hr,low,1,1
1025,0.42,0.47,2,129,3,0,0,hr,low,1,1
1026,0.4,0.45,2,142,3,0,0,technical,low,1,1
1027,0.46,0.53,2,129,3,0,0,technical,low,1,1
1031,0.1,0.97,6,307,4,0,0,technical,low,1,1
1032,0.11,0.93,4,295,3,0,0,technical,low,1,1
1034,0.42,0.56,2,158,3,0,0,technical,low,1,1
1035,0.1,0.86,6,266,4,1,0,technical,low,1,1
1037,0.46,0.54,2,158,3,0,0,support,medium,1,2
1038,0.09,0.97,7,268,4,0,0,support,medium,1,2
1039,0.89,1.0,4,237,5,0,0,support,medium,1,2
1040,0.82,1.0,4,273,6,0,0,support,medium,1,2
1041,0.11,0.89,6,309,4,0,0,support,medium,1,2
1042,0.81,0.84,5,258,5,0,0,support,medium,1,2
1043,0.81,0.94,5,233,6,0,0,support,medium,1,2
1044,0.77,1.0,4,249,6,0,0,support,medium,1,2
1045,0.63,0.94,3,179,2,0,0,support,medium,1,2
1048,0.37,0.49,2,151,3,0,0,technical,high,1,3
1049,0.44,0.5,2,132,3,0,0,technical,low,1,1
1050,0.74,0.89,5,232,6,0,0,technical,medium,1,2
1051,0.79,1.0,4,229,5,1,0,management,medium,1,2
1052,0.09,0.92,6,261,4,0,0,IT,medium,1,2
1053,0.37,0.48,2,129,3,0,0,IT,medium,1,2
1056,0.1,0.8,7,292,5,0,0,IT,low,1,1
1057,0.45,0.56,2,143,3,0,0,product_mng,low,1,1
1058,0.4,0.51,2,136,3,0,0,product_mng,low,1,1
1059,0.31,0.95,6,235,5,0,0,product_mng,low,1,1
1060,0.7,0.93,2,310,3,0,0,product_mng,low,1,1
1061,0.36,0.48,2,152,3,0,0,IT,low,1,1
1062,0.34,0.97,6,157,5,1,0,RandD,low,1,1
1063,0.87,0.83,5,267,5,0,0,RandD,low,1,1
1064,0.11,0.91,6,302,4,0,0,RandD,low,1,1
1065,0.47,0.81,4,133,3,0,0,RandD,low,1,1
1067,0.43,0.47,2,129,3,0,0,marketing,low,1,1
1069,0.74,1.0,5,223,5,0,0,accounting,low,1,1
1071,0.78,0.87,5,243,5,0,0,technical,low,1,1
1072,0.9,0.95,5,275,3,0,0,management,low,1,1
1073,0.53,0.95,6,205,4,0,0,marketing,low,1,1
1074,0.45,0.54,2,154,3,0,0,marketing,low,1,1
1075,0.86,0.83,4,270,5,0,0,marketing,medium,1,2
1076,0.74,0.89,4,267,5,0,0,sales,medium,1,2
1078,0.8,0.95,5,244,5,0,0,sales,medium,1,2
1079,0.46,0.53,2,128,3,0,0,sales,medium,1,2
1080,0.86,0.95,5,269,6,0,0,sales,medium,1,2
1084,0.83,0.94,4,267,5,0,0,sales,medium,1,2
1085,0.77,0.83,4,245,5,0,0,sales,medium,1,2
1086,0.77,1.0,4,272,5,0,0,sales,medium,1,2
1088,0.73,0.92,4,273,5,0,0,sales,low,1,1
1089,0.91,0.9,4,250,5,0,0,sales,medium,1,2
1090,0.36,0.53,2,133,3,0,0,sales,medium,1,2
1092,0.44,0.46,2,157,3,0,0,sales,medium,1,2
1093,0.73,1.0,5,230,5,0,0,sales,low,1,1
1095,0.11,0.77,6,275,4,0,0,accounting,low,1,1
1096,0.1,0.77,7,308,4,0,0,accounting,low,1,1
1097,0.37,0.46,2,129,3,0,0,accounting,low,1,1
1098,0.38,0.48,2,134,3,0,0,hr,low,1,1
1099,0.42,0.48,2,132,3,0,0,hr,low,1,1
1100,0.44,0.46,2,153,3,0,0,hr,low,1,1
1101,0.11,0.83,6,262,4,0,0,hr,low,1,1
1102,0.09,0.97,7,262,4,0,0,technical,low,1,1
1103,0.43,0.47,2,130,3,0,0,technical,low,1,1
1104,0.38,0.52,2,156,3,0,0,technical,low,1,1
1106,0.37,0.49,2,130,3,0,0,technical,low,1,1
1107,0.44,0.57,2,139,3,0,0,technical,low,1,1
1108,0.72,0.82,5,269,5,0,0,technical,low,1,1
1109,0.1,0.91,7,297,4,0,0,technical,low,1,1
1111,0.09,0.82,7,267,4,0,0,technical,low,1,1
1112,0.44,0.46,2,149,3,0,0,technical,low,1,1
1113,0.09,0.82,6,251,4,0,0,support,low,1,1
1115,0.11,0.86,6,279,4,0,0,support,medium,1,2
1116,0.42,0.46,2,131,3,0,0,support,medium,1,2
1117,0.09,0.85,6,260,4,0,0,support,medium,1,2
1121,0.11,0.91,6,278,4,0,0,support,medium,1,2
1122,0.38,0.47,2,147,3,0,0,support,medium,1,2
1123,0.39,0.57,2,131,3,0,0,support,medium,1,2
1124,0.1,0.9,7,301,4,0,0,technical,medium,1,2
1125,0.43,0.52,2,141,3,0,0,technical,medium,1,2
1126,0.39,0.57,2,158,3,0,0,technical,high,1,3
1128,0.1,0.85,7,261,4,0,0,IT,medium,1,2
1129,0.1,0.89,5,270,4,0,0,IT,medium,1,2
1130,0.11,0.93,6,290,4,0,0,IT,medium,1,2
1131,0.37,0.47,2,149,3,0,0,IT,medium,1,2
1132,0.37,0.48,2,160,3,0,0,IT,low,1,1
1133,0.77,0.87,4,150,4,0,0,product_mng,low,1,1
1134,0.91,0.94,5,218,6,0,0,product_mng,low,1,1
1136,0.11,0.87,6,291,4,0,0,product_mng,low,1,1
1138,0.87,0.88,5,262,6,0,0,sales,low,1,1
1139,0.09,0.92,6,303,5,0,0,sales,low,1,1
1141,0.82,0.83,4,245,5,1,0,sales,low,1,1
1142,0.46,0.48,2,129,3,0,0,sales,low,1,1
1143,0.88,1.0,5,226,6,0,0,marketing,low,1,1
1144,0.1,0.91,6,286,4,0,0,marketing,low,1,1
1145,0.43,0.45,2,140,3,0,0,sales,low,1,1
1147,0.8,0.95,5,217,5,0,0,support,low,1,1
1148,0.83,0.95,5,258,5,0,0,technical,low,1,1
1149,0.39,0.57,2,156,3,0,0,management,low,1,1
1150,0.77,0.92,5,255,5,0,0,marketing,low,1,1
1152,0.79,0.96,4,234,5,0,0,marketing,low,1,1
1153,0.39,0.55,2,152,3,1,0,sales,medium,1,2
1154,0.1,0.88,7,300,4,0,0,sales,medium,1,2
1155,0.39,0.53,2,131,3,0,0,sales,medium,1,2
1156,0.11,0.89,6,301,4,0,0,sales,medium,1,2
1157,0.4,0.51,2,156,3,0,0,sales,medium,1,2
1158,0.42,0.52,2,141,3,1,0,sales,medium,1,2
1159,0.57,0.85,4,219,2,1,0,sales,medium,1,2
1160,0.11,0.95,7,269,5,0,0,sales,medium,1,2
1161,0.36,0.73,4,276,2,0,0,sales,medium,1,2
1162,0.11,0.94,7,302,4,0,0,sales,medium,1,2
1163,0.35,0.8,6,281,2,0,0,sales,medium,1,2
1164,0.78,0.99,5,241,5,0,0,sales,medium,1,2
1165,0.11,0.93,7,288,4,0,0,sales,high,1,3
1166,0.1,0.96,6,303,4,0,0,sales,low,1,1
1167,0.42,0.54,2,135,3,0,0,sales,medium,1,2
1169,0.79,0.84,5,245,5,0,0,sales,medium,1,2
1171,0.09,0.91,6,248,4,0,0,sales,low,1,1
1172,0.11,0.91,6,302,4,0,0,accounting,low,1,1
1174,0.11,0.91,6,272,4,0,0,accounting,low,1,1
1175,0.09,0.8,6,294,4,0,0,hr,low,1,1
1176,0.78,0.71,4,296,3,0,0,hr,low,1,1
1177,0.38,0.5,2,151,3,1,0,hr,low,1,1
1181,0.77,0.89,5,243,5,0,0,technical,low,1,1
1182,0.39,0.5,2,127,3,0,0,technical,low,1,1
1185,0.46,0.45,2,143,3,0,0,technical,low,1,1
1186,0.43,0.49,2,135,3,0,0,technical,low,1,1
1187,0.11,0.96,6,262,4,1,0,technical,low,1,1
1188,0.1,0.93,6,299,4,0,0,technical,low,1,1
1190,0.36,0.51,2,155,3,0,0,support,low,1,1
1191,0.11,0.89,6,264,4,0,0,support,low,1,1
1192,0.09,0.77,6,256,5,0,0,support,medium,1,2
1193,0.44,0.51,2,129,3,0,0,support,medium,1,2
1195,0.21,0.58,7,203,5,0,0,support,medium,1,2
1197,0.37,0.55,2,159,3,0,0,support,medium,1,2
1198,0.79,0.96,5,218,5,0,0,support,medium,1,2
1199,0.09,0.8,6,298,4,0,0,support,medium,1,2
1200,0.75,0.74,6,134,3,0,0,support,medium,1,2
1203,0.44,0.55,2,136,3,0,0,technical,medium,1,2
1204,0.42,0.97,6,259,4,0,0,management,high,1,3
1205,0.43,0.56,2,158,3,0,0,IT,low,1,1
1209,0.1,0.79,7,284,4,0,0,IT,medium,1,2
1210,0.1,0.93,6,243,4,0,0,product_mng,low,1,1
1211,0.11,0.83,6,268,4,0,0,product_mng,low,1,1
1213,0.75,0.83,5,262,5,0,0,product_mng,low,1,1
1214,0.38,0.55,2,134,3,0,0,IT,low,1,1
1216,0.74,0.97,5,238,5,0,0,IT,low,1,1
1218,0.76,0.95,4,259,5,0,0,RandD,low,1,1
1220,0.75,1.0,4,243,5,0,0,RandD,low,1,1
1221,0.36,0.52,2,137,3,0,0,marketing,low,1,1
1222,0.75,0.93,5,229,5,0,0,sales,low,1,1
1223,0.4,0.46,2,134,3,0,0,accounting,low,1,1
1225,0.09,0.84,6,301,4,0,0,technical,low,1,1
1228,0.39,0.54,2,131,3,0,0,marketing,low,1,1
1229,0.1,0.85,7,310,5,0,0,marketing,low,1,1
1231,0.37,0.52,2,143,3,0,0,sales,medium,1,2
1232,0.11,0.98,6,250,4,0,0,sales,medium,1,2
1233,0.09,0.88,7,265,4,0,0,sales,medium,1,2
1234,0.41,0.54,2,152,3,0,0,sales,medium,1,2
1235,0.42,0.49,2,145,3,0,0,sales,medium,1,2
1236,0.4,0.49,2,140,3,0,0,sales,medium,1,2
1237,0.36,0.47,2,129,3,0,0,sales,medium,1,2
1238,0.74,0.9,4,226,5,0,0,sales,medium,1,2
1241,0.43,0.51,2,132,3,0,0,sales,medium,1,2
1242,0.43,0.53,2,148,3,0,0,sales,medium,1,2
1243,0.1,0.85,6,297,5,0,0,sales,high,1,3
1244,0.82,0.85,4,274,5,0,0,sales,low,1,1
1245,0.1,0.77,6,280,4,0,0,sales,medium,1,2
1247,0.43,0.49,2,155,3,0,0,sales,medium,1,2
1249,0.41,0.54,2,138,3,0,0,accounting,low,1,1
1250,0.1,0.82,7,284,4,0,0,accounting,low,1,1
1252,0.43,0.57,2,151,3,1,0,hr,low,1,1
1253,0.42,0.5,2,155,3,0,0,hr,low,1,1
1254,0.85,1.0,4,234,5,0,0,hr,low,1,1
1256,0.39,0.47,2,142,3,0,0,technical,low,1,1
1257,0.41,0.48,2,126,3,0,0,technical,low,1,1
1258,0.88,0.92,4,233,6,0,0,technical,low,1,1
1259,0.78,0.96,4,241,5,0,0,technical,low,1,1
1261,0.09,0.95,6,260,4,1,0,technical,low,1,1
1264,0.36,0.51,2,143,3,0,0,technical,low,1,1
1265,0.86,0.98,4,270,5,0,0,technical,low,1,1
1266,0.1,0.92,6,285,4,0,0,technical,low,1,1
1267,0.45,0.53,2,149,3,0,0,support,low,1,1
1268,0.42,0.53,2,158,3,0,0,support,low,1,1
1269,0.36,0.55,2,134,3,0,0,support,low,1,1
1270,0.45,0.55,2,129,3,0,0,support,medium,1,2
1271,0.38,0.57,2,131,3,0,0,support,medium,1,2
1272,0.11,0.97,6,288,4,0,0,support,medium,1,2
1274,0.87,0.95,5,227,5,0,0,support,medium,1,2
1275,0.45,0.53,2,131,3,0,0,support,medium,1,2
1277,0.44,0.54,2,139,3,0,0,support,medium,1,2
1278,0.78,1.0,4,267,5,0,0,technical,medium,1,2
1279,0.38,0.56,2,148,3,0,0,technical,medium,1,2
1281,0.36,0.48,2,148,3,1,0,management,medium,1,2
1286,0.41,0.52,2,127,3,0,0,IT,medium,1,2
1288,0.09,0.83,7,258,4,0,0,product_mng,low,1,1
1290,0.43,0.56,6,149,4,0,0,product_mng,low,1,1
1291,0.39,0.51,2,139,3,0,0,IT,low,1,1
1292,0.1,0.9,6,272,5,0,0,RandD,low,1,1
1294,0.72,1.0,2,240,2,0,0,RandD,low,1,1
1295,0.44,0.55,2,137,3,0,0,RandD,low,1,1
1297,0.46,0.52,2,148,3,0,0,RandD,low,1,1
1298,0.4,0.49,2,149,3,0,0,marketing,low,1,1
1299,0.45,0.45,2,131,3,0,0,sales,low,1,1
1300,0.89,0.89,5,262,5,0,0,accounting,low,1,1
1301,0.1,0.97,7,284,4,0,0,support,low,1,1
1302,0.46,0.48,2,161,3,0,0,technical,low,1,1
1304,0.45,0.57,2,149,3,0,0,marketing,low,1,1
1305,0.89,0.98,4,242,6,0,0,marketing,low,1,1
1307,0.11,0.93,6,276,4,0,0,sales,low,1,1
1308,0.44,0.5,2,135,3,0,0,sales,low,1,1
1310,0.56,0.75,5,236,2,0,0,sales,medium,1,2
1311,0.77,0.89,4,270,5,0,0,sales,medium,1,2
1313,0.1,0.92,5,272,4,0,0,sales,medium,1,2
1314,0.72,0.85,5,246,5,0,0,sales,medium,1,2
1315,0.4,0.52,2,136,3,0,0,sales,medium,1,2
1316,0.11,0.81,6,260,4,0,0,sales,medium,1,2
1317,0.88,1.0,5,247,5,0,0,sales,medium,1,2
1318,0.37,0.51,2,127,3,0,0,sales,medium,1,2
1319,0.11,0.96,6,267,4,0,0,sales,medium,1,2
1320,0.4,0.52,2,143,3,0,0,sales,medium,1,2
1322,0.62,0.89,3,131,4,0,0,sales,low,1,1
1324,0.37,0.52,2,144,3,0,0,sales,medium,1,2
1326,0.42,0.53,2,131,3,0,0,accounting,medium,1,2
1327,0.1,0.77,6,272,4,0,0,accounting,low,1,1
1328,0.42,0.47,2,157,3,0,0,accounting,low,1,1
1330,0.1,0.81,6,252,4,0,0,hr,low,1,1
1331,0.42,0.47,2,130,3,0,0,hr,low,1,1
1332,0.09,0.86,6,297,4,0,0,hr,low,1,1
1333,0.1,0.8,6,248,4,0,0,technical,low,1,1
1338,0.41,0.56,2,143,3,0,0,technical,low,1,1
1339,0.51,0.79,4,134,3,0,0,technical,low,1,1
1340,0.89,0.96,5,221,5,0,0,technical,low,1,1
1341,0.1,0.96,6,275,4,0,0,technical,low,1,1
1342,0.9,0.94,5,247,5,0,0,technical,low,1,1
1347,0.73,0.95,4,223,6,0,0,support,low,1,1
1350,0.87,0.85,5,221,6,0,0,support,medium,1,2
1351,0.84,0.89,4,245,5,1,0,support,medium,1,2
1354,0.79,0.97,4,243,5,0,0,support,medium,1,2
1355,0.1,0.92,7,273,4,0,0,technical,medium,1,2
1359,0.29,0.48,2,249,4,0,0,IT,medium,1,2
1360,0.46,0.46,2,145,3,0,0,IT,high,1,3
1362,0.75,0.89,5,272,5,0,0,IT,medium,1,2
1366,0.1,0.83,6,293,4,0,0,product_mng,low,1,1
